,Country,State,Incident description,Vehicle model,Mode,Damage description,Injury description,Vehicle status,Fault,Weather,Time of Day,Road Conditions,Driverless,Collision Type,Vehicle type,Date,Time,Google Street View,Latitude,Longitude,near intersection,near crosswalk,near bus-bike lane,near two-way road,near traffic light,near light pole,near stop line,near stop sign,detection applied,Other Parties,Injury,Damage,Validity
137,United States,California,"The AV was making a left turn from the leftmost lane when the AV slowed down. The AV driver disengaged autonomous mode, and shortly therafter, another vehicle clipped the AV's right rear corner.",Chevrolet Bolt,Disengagement,"Rear right bumper cover, wheel well and wheel",No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,19/06/2019,21:03,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.787895,-122.426990",37.787895,-122.42699,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
138,United States,California,"The AV was stopped behind stopped traffic when a Fiat 500L ahead of the AV transitioned into reverse and began to accelerate, making contact with the AV.",Jaguar I-Pace,Autonomous,Front sensor,No injury,Stationary,Driver of another vehicle,Raining,Daylight,Wet,No,Head-on,Passenger car,04/06/2022,10:07,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.788043,-122.425548",37.788043,-122.425548,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
139,United States,California,The AV was at a complete stop in response to a red light when a BMW approaching from the rear made contact with the AV. The BMW left the scene.,Chevrolet Bolt,Autonomous,Rear bumper,The AV driver and AV operator later reported back injuries,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Rear-end,Passenger car,12/05/2022,4:37,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.789239,-122.423664",37.789239,-122.423664,True,True,False,False,True,True,False,False,True,Car  ,Slight  ,Slight  ,Valid
140,United States,California,The AV driver was passing through the intersection on a green light when a stand-up scooterist entered the intersection on a red light and shortly thereafter made contact with the AV. The scooterist left the scene.,Chevrolet Bolt,Conventional,Left front and rear doors and front radar assembly,No injury,Moving,Scooterist,Clear,Daylight,Dry,No,Side swipe,Passenger car,06/05/2023,17:03,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.790548,-122.420666",37.790548,-122.420666,True,True,False,False,True,True,False,False,True,Scooter  ,No Injury  ,Severe  ,Valid
141,United States,California,"The AV driver was approaching stopped traffic and while attempting a lane change from the far left lane into the center lane, the AV driver partially entered the lane and made contact with a Subaru Forester entering the center lane from the far right lane.",Jaguar I-Pace,Conventional,Front right fender,No injury,Moving,Shared fault,Clear,Daylight,Dry,No,Broadside,Passenger car,07/04/2022,12:31,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.789660,-122.420241",37.78966,-122.420241,True,True,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
142,United States,California,"The AV was traveling in the rightmost lane when a Lexus traveling in the middle lane alongside the AV attempted to change into the rightmost lane in which the AV was traveling. Shortly thereafter, the Lexus made contact with the AV. The Lexus left the scene.",Chevrolet Bolt,Autonomous,Rear left door,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,Yes,Side swipe,Passenger car,15/04/2022,23:21,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.789745,-122.419767",37.789745,-122.419767,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
143,United States,California,"The AV was traveling in the leftmost lane of three lanes of traffic, as the AV approached the intersection on a green light, a red SUV traveling in the same direction remained stopped in the middle lane at the intersection. As the AV began to enter the intersection, the SUV made a prohibited left turn from the middle lane, across the left lane in which the AV was traveling and a lefthand turn lane. The AV braked to avoid the SUV turning into its lane and, shortly thereafter, the SUV made contact with the AV. The driver of the SUV laft the scene.",Chevrolet Bolt,Autonomous,Front fascia and front right fender,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,Yes,Side swipe,Passenger car,31/03/2022,0:43,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.788921,-122.418797",37.788921,-122.418797,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
144,United States,California,"The AV was stopped at a red light, shortly after the traffic light turned green and the AV began to proceed forward, the AV slowed to a stop. A Subaru Outback that was traveling closely behind the AV made contact with the AV. The Subaru left the scene.",Jaguar I-Pace,Autonomous,Rear bumper,The passenger reported injuries,Stationary,Shared fault,Clear,"Night, with street lights",Dry,No,Rear-end,Passenger car,01/08/2023,22:08,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.788682,-122.420484",37.788682,-122.420484,True,True,False,False,True,False,False,False,True,Car  ,Slight  ,Slight  ,Valid
145,United States,California,"The AV began to proceed after the traffic light turned green when an Infiniti Q50 passed the AV in the oncoming lane and began performing ""donuts"" in the intersection. The AV began to initiate a left turn when the Infiniti made contact with the AV. The driver left the scene. The AV was towed from the incident.",Chevrolet Bolt,Autonomous,"Front left bumper, fascia, and headlight",No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,Yes,Head-on,Passenger car,05/03/2023,1:06,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.787758,-122.420138",37.787758,-122.420138,False,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Severe  ,Valid
146,United States,California,The AV was stopped at a red light when a Toyota Prius behind the AV attempted to change into the right adjacent lane and made contact with the right rear corner of the AV.,Chevrolet Bolt,Autonomous,Rear right radar and assembly,No injury,Stationary,Driver of another vehicle,Fog,"Night, with street lights",Wet,No,Unknown,Passenger car,16/10/2019,1:04,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.788299,-122.416909",37.788299,-122.416909,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
147,United States,California,"The AV driver was at a complete stop in response to a red light. When the light turned green, the AV driver began to make a right turn and was yielding to a pedestrian in the crosswalk. Shortly thereafter, a Toyota Camry traveling in a non-turn lane made a right turn in front of the AV and made contact with the AV.",Chevrolet Bolt,Conventional,Front left bumper,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Side swipe,Passenger car,18/02/2022,8:35,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.786168,-122.418088",37.786168,-122.418088,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
148,United States,California,"The AV driver was at a complete stop in response to a red light in the rightmost lane when a Mercedes SUV exited a parking lot, pulled behind and to the left of the AV and made contact with the AV.",Chevrolet Bolt,Conventional,Rear left door and wheel well,"The AV driver later reported head, shoulder and back injuries",Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Side swipe,Passenger car,20/04/2023,20:12,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.786147,-122.417826",37.786147,-122.417826,False,True,True,False,True,False,False,False,True,Car  ,Slight  ,Slight  ,Valid
149,United States,California,The AV driver was stopped in traffic at the intersection when a Lexus made contact with the rear bumper of the AV.,Chevrolet Bolt,Conventional,No damage,The AV monitoring operator later mentioned neck and back pain,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,04/02/2020,8:56,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.789528,-122.413858",37.789528,-122.413858,True,True,False,False,True,False,False,False,True,Car  ,Slight  ,No Damage  ,Valid
150,United States,California,"The AV yielded to a public transit bus changing into AV's lane from the right adjacent lane, the AV driver disengaged autonomous mode, and shortly thereafter, a Toyota Sienna made contact with the left rear corner of the AV.",Chevrolet Bolt,Disengagement,Left rear fascia,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,18/12/2019,10:26,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.787458,-122.415017",37.787458,-122.415017,True,True,False,False,True,False,False,False,True,Bus  ,No Injury  ,Slight  ,Valid
151,United States,California,"The AV was traveling straight when another vehicle changed from the right adjacent lane to ahead of the AV without using its left signal. The AV driver disengaged autonomous mode, and shortly therafter, a Ford Fiesta made contact with the rear bumper of the AV.",Chevrolet Bolt,Disengagement,Rear bumper's mounting bracket,The AV driver later mentioned neck pain,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,03/08/2019,14:31,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.787079,-122.414951",37.787079,-122.414951,False,False,False,False,False,False,False,False,True,Car  ,Slight  ,Slight  ,Valid
152,United States,California,The AV driver stopped at a red light when a Toyota Camry behind made low-speed contact with the rear of the AV.,Toyota Highlander,Conventional,No damage,No injury,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,12/01/2020,18:15,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.789129,-122.410311",37.789129,-122.410311,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,No Damage  ,Valid
153,United States,California,"The AV driver was traveling straight when a cyclist at a red light entered against the one-way onto the crosswalk to pass behind the AV, clipping the left rear side of the AV.",Toyota Highlander,Conventional,No damage,No injury,Moving,Cyclist,Cloudy,Daylight,Dry,No,Unknown,Passenger car,18/06/2019,11:18,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.789035,-122.410286",37.789035,-122.410286,True,True,False,False,True,False,False,False,True,Cyclist  ,No Injury  ,No Damage  ,Valid
154,United States,California,The AV driver stopped for a red light when a Honda Accord made a contact with left-side of the rear bumper of the AV while attempting to pass to the left into the parking lane.,Toyota Highlander,Conventional,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,11/10/2018,15:03,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.788210,-122.410126",37.78821,-122.410126,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
155,United States,California,The AV was proceeding straight when it encountered a double parked United States Postal Service van in lane. The AV came to a complete stop while waiting for an opportunity to merge around the USPS van. Then the van rolled backwards and made contact with the AV. No active brake lights or reverse lights on the van were observed.,Toyota Highlander,Autonomous,Front sensors,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Head-on,Passenger car,02/10/2022,14:02,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.791173,-122.408590",37.791173,-122.40859,False,False,False,False,False,False,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
156,United States,California,"The AV was traveling straight, at the same time a Yamaha SMAX motorbike approached from the rear and began to merge into the AV's lane behind the AV, and subsequently made contact with the AV.",Chevrolet Bolt,Autonomous,Rear right bumper,The driver of the motorcycle reported minor injuries,Moving,Motorcyclist,Clear,Daylight,Dry,No,Rear-end,Passenger car,31/08/2022,18:45,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.791167,-122.408536",37.791167,-122.408536,False,False,False,False,False,False,False,False,True,Motorcycle  ,Slight  ,Slight  ,Valid
157,United States,California,The AV driver was stopped in stop-and-go traffic when a Toyota 4runner rear-ended the AV.,Toyota Highlander,Conventional,Rear bumper,The AV operators later reported injuries,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,17/06/2023,17:49,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.792095,-122.402651",37.792095,-122.402651,True,True,False,False,True,False,False,False,True,Car  ,Slight  ,Slight  ,Valid
158,United States,California,The AV driver entered the intersection when a BMW 328i went through a red light and made contact with the right front corner of the AV.,Chevrolet Bolt,Conventional,Front bumper,The AV driver and one of the passengers suffered minor injuries,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,23/11/2018,9:48,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.792270,-122.399794",37.79227,-122.399794,True,True,False,False,True,False,False,False,True,Car  ,Slight  ,Slight  ,Valid
